,subjectId,abdominalextensiondepthsitting,acromialheight,acromionradialelength,anklecircumference,axillaheight,balloffootcircumference,balloffootlength,biacromialbreadth,bicepscircumferenceflexed,bicristalbreadth,bideltoidbreadth,bimalleolarbreadth,bitragionchinarc,bitragionsubmandibulararc,bizygomaticbreadth,buttockcircumference,buttockdepth,buttockheight,buttockkneelength,buttockpopliteallength,calfcircumference,cervicaleheight,chestbreadth,chestcircumference,chestdepth,chestheight,crotchheight,crotchlengthomphalion,crotchlengthposterioromphalion,earbreadth,earlength,earprotrusion,elbowrestheight,eyeheightsitting,footbreadthhorizontal,footlength,forearmcenterofgriplength,forearmcircumferenceflexed,forearmforearmbreadth,forearmhandlength,functionalleglength,handbreadth,handcircumference,handlength,headbreadth,headcircumference,headlength,heelanklecircumference,heelbreadth,hipbreadth,hipbreadthsitting,iliocristaleheight,interpupillarybreadth,interscyei,interscyeii,kneeheightmidpatella,kneeheightsitting,lateralfemoralepicondyleheight,lateralmalleolusheight,lowerthighcircumference,mentonsellionlength,neckcircumference,neckcircumferencebase,overheadfingertipreachsitting,palmlength,poplitealheight,radialestylionlength,shouldercircumference,shoulderelbowlength,shoulderlength,sittingheight,sleevelengthspinewrist,sleeveoutseam,span,stature,suprasternaleheight,tenthribheight,thighcircumference,thighclearance,thumbtipreach,tibialheight,tragiontopofhead,trochanterionheight,verticaltrunkcircumferenceusa,waistbacklength,waistbreadth,waistcircumference,waistdepth,waistfrontlengthsitting,waistheightomphalion,weightkg,wristcircumference,wristheight,SubjectNumericRace,DODRace,Age,Heightin,Weightlbs
overheadfingertipreachsitting,-0.06518800332637499,0.15616971137103958,0.7914040367608288,0.6746111019740878,0.3389207365310429,0.7910503289802493,0.440770438968488,0.5657450630621866,0.5955217115156426,0.20822402455286051,0.3161626366097691,0.3624245964833443,0.46031466153772826,0.32838618685202625,0.2508181336959365,0.20249750332223213,0.3243997417433239,0.22165613697931244,0.6931366226484749,0.5912434676772361,0.5341756104155575,0.28741497225291096,0.796584151190293,0.3113827827318437,0.22691244827958978,0.19370797799616546,0.7215845151004004,0.6664034890654612,0.33806121259321165,0.35466705115680625,0.0930856664646683,0.21131213633392837,0.12112320524286573,0.054006275984390215,0.6571783004017363,0.36503060226155676,0.6290156401403922,0.6862209182131926,0.3234526324851382,0.27621192035072184,0.6934248694375373,0.7086373185997961,0.4560352975247002,0.47772308622503395,0.5934307531437664,0.13951018913195956,0.3036194153069819,0.3109566748980849,0.5777861939164718,0.2610572181946601,0.3107451271892332,0.32672924526230257,0.76999976428393,0.21350457756874486,0.2070241736431147,0.3598162018248153,0.6552347692510946,0.7037677587710027,0.564800761363163,0.4121473864666379,0.2579801343739493,0.24815798687407045,0.24430619243236623,0.32036259959750796,1.0,0.5936056818270439,0.6048048214899979,0.687454525242854,0.507933845191638,0.7608992220216144,0.485770635419655,0.6580303425887338,0.7587224565140296,0.7165349545838638,0.7999384454565707,0.8104432297677094,0.8053928812489995,0.7847519689284435,0.29226785054214,0.3111145531944011,0.6686292615456079,0.677930944581828,0.11689985039211023,0.6813933217809749,0.5353634623910023,0.41515091614033434,0.23296702380420364,0.20530819200916348,0.12451425834268524,0.45421143874989595,0.7338437324864863,0.4545763865104289,0.4909057260206291,0.6115284765337191,0.0161670412907167,-0.14323316099923303,0.016649680235511725,0.7483518363068493,0.4525117932194253
palmlength,-0.011981929633654008,0.2167372292381332,0.5879625553290199,0.5546758724645773,0.3075578919545771,0.5932495626459813,0.4683963343414559,0.6782637141824936,0.4935588293905801,0.2905043398431832,0.20393806635764078,0.34339529759684057,0.43932659658117157,0.44873748171054423,0.33448472079764335,0.2337893367880473,0.3227640013781606,0.2953219412944545,0.6280675473359499,0.611578504614916,0.5668790028644338,0.31838831933906275,0.6078065068991588,0.22290759265237517,0.2244260803312363,0.21129326526836692,0.5577250804976616,0.6186360239988066,0.26372902714380736,0.2402105474093114,0.18317803899280413,0.17161461463664543,0.012425637053477472,-0.17968587439034156,0.2650887862499543,0.45502881776055515,0.744119737459948,0.7311841610814497,0.389152178034016,0.2684593672647364,0.790627222228258,0.6196614542994467,0.49828410360851044,0.5054884328397817,0.8387126936635124,0.1392819820409644,0.399472458003022,0.36648380711145956,0.6529591699607129,0.42724673130776536,0.26695083838456274,0.2986904920607873,0.6366734945447633,0.3597980362377503,0.20396534123413074,0.31552045978221277,0.63033366590444,0.6727122576591612,0.5879058192580149,0.2560315073552618,0.3408128643265996,0.3028077174696518,0.30495177391858097,0.329406421530521,0.5936056818270439,1.0,0.5659350728619127,0.6562132567702893,0.4664971169932425,0.5707410367316262,0.3911125299145254,0.28673333083024694,0.6508070455715029,0.6223780334313428,0.7353183289134255,0.5948776089331831,0.6153640513083501,0.6376283837017078,0.33613462257312837,0.3353204781805648,0.6016878007201792,0.6420104905514995,0.15224424502934183,0.6219311160513783,0.3579705922862435,0.2792714323308124,0.18321291958034838,0.20687995314978838,0.22245488308367253,0.241344138536048,0.600545272353102,0.44797222289287875,0.49774495607988034,0.41012862691022095,0.045933843649923776,-0.0007921315314772217,0.11182744879646164,0.5476883314665552,0.4469589644682144
poplitealheight,0.0443745293746193,-0.017517572848044005,0.8085070186852079,0.7396962858007865,0.13566988275151928,0.8325092187654763,0.3584606717229039,0.6505209853510411,0.45696954302180387,0.01839619036940048,0.14448297269040927,0.1476678912756098,0.38946813753565257,0.25447615538159735,0.19018162490028528,0.08329098434249627,0.11015813224694937,0.03302466624174122,0.8175703530277105,0.6401663335093096,0.7192584480439205,0.08065333514735075,0.8286696266619265,0.12603117934124203,0.04246865172869214,0.028774452370517272,0.8284335506598695,0.8921494195604588,0.2135565964402192,0.17912607683057455,0.12945019851320305,0.06099033625237618,-0.022842148859962327,-0.18568690638416022,0.35792487365926606,0.3122550228278343,0.6757787467749631,0.7308288432090642,0.14834478932924752,0.08607399665225053,0.781589546361729,0.7283817411117385,0.3733233187208881,0.3420873348946695,0.6565930767040247,0.07486619273931454,0.2703333012795553,0.2912887607269238,0.5250683317963609,0.21368035233640464,0.111703905679691,0.07916206264406266,0.8452245466709312,0.23444373674772973,0.11578736396532475,0.2524050916638488,0.882738050273504,0.8803004124798054,0.8703272204428302,0.32719495617336697,0.05205012348915903,0.19627481761999707,0.1137663563312611,0.22987706523186016,0.6048048214899979,0.5659350728619127,1.0,0.7068359072909298,0.28380828202612113,0.7359683444896049,0.30537740431422356,0.388013041587879,0.7240789162524583,0.7839333097783145,0.781417966547259,0.8060856485427607,0.8174724230996342,0.8376154773598574,0.06567072545793139,0.06363938980247218,0.590452008029103,0.8902672213373274,0.11859868355986385,0.8499484173225434,0.25634188567365673,0.23064115971616345,0.025433112640245774,0.004965069102671427,-0.010041495284384947,0.15631237954314503,0.8685493981330784,0.253569459913622,0.3430803016986685,0.628248920728136,0.03337581977926712,-0.13539488746641773,-0.08992032941515483,0.7410364696497244,0.25952119549820685
radialestylionlength,-0.024771779606917073,0.21133469845653743,0.6895034929322804,0.6870165515205748,0.20961090108912195,0.7079598009778334,0.40218883559418317,0.6495323079609183,0.49462479923789876,0.24996591441083568,0.15941608964279907,0.31609425384605394,0.37370519668224483,0.440807177129293,0.31616255840059565,0.19327108654523764,0.2962473287924626,0.2706952659523583,0.7833865803390857,0.7184179180323617,0.6976584938031224,0.2404836625422359,0.7087389713186898,0.17994237388170367,0.1947603791949816,0.18025771118867037,0.6818996975687026,0.7774218457218115,0.21712164827015684,0.2399234237227219,0.12303365008969687,0.0747339235007288,-0.027236715697227187,-0.3162089528908715,0.2503456590739836,0.37370938241223406,0.6891863971326233,0.9015251918851973,0.35398002873774076,0.2461384321670285,0.8968579861257129,0.7541102109131216,0.43295706404743295,0.44337486005806204,0.6876181323683365,0.11242382927734643,0.409063646805943,0.3634464011339339,0.600466041229868,0.41127550782239436,0.22458583567742113,0.2676584383301554,0.782552365920805,0.352011584048629,0.17167051608603348,0.3030720303532362,0.7581771589372157,0.7888065452091437,0.7026661287467301,0.24091121648758032,0.2662519829122448,0.2436327434143281,0.2607134578559845,0.3038992955567242,0.687454525242854,0.6562132567702893,0.7068359072909298,1.0,0.4596126127565767,0.7311300756270992,0.4084528368658753,0.2658168805739638,0.7933787176726075,0.8456322211053879,0.866126441811567,0.6874624452396718,0.7223891703346683,0.768540847961197,0.30413858691749723,0.33759255569159147,0.7271559998086647,0.7716317819461825,0.09313373285566334,0.7721124856996893,0.32388006199243374,0.26131773917393014,0.15565650194473912,0.1948718281697978,0.2088145138991236,0.2485734826890956,0.7291477320507935,0.4275761627503097,0.435106912247226,0.384762716675749,0.0274416913585079,-0.009544258440287844,-0.004057903944781533,0.6347579723725285,0.4232133543030086
shouldercircumference,-0.047686700082440435,0.651192326841137,0.47608281776083355,0.4666475232342409,0.47997606573391,0.43611901688287047,0.5282306329299595,0.504698238470268,0.7066120769059514,0.7150632567565055,0.529200833819387,0.8878493714979422,0.4643166724568037,0.5460792772750671,0.5168256800540025,0.41639276625080407,0.691284011754283,0.6607316442573123,0.4815797988512892,0.622409436453577,0.4889174301884208,0.603955479568096,0.4824829370467417,0.7171407555354318,0.7213247084197233,0.662685641202567,0.38138727826254265,0.38115845415685945,0.45612845557097065,0.2768079857447419,0.11449980976566189,0.23014045137573025,0.02247517673960725,0.004702904493574067,0.32380660497217006,0.4927826764227155,0.5226652337396024,0.5260604688075894,0.7299943300010607,0.7412973536258533,0.5125898243430285,0.567317919755169,0.50864196178628,0.573109148586079,0.49386497246927274,0.2270293595506783,0.40463487307824686,0.36813085122047945,0.6327871034943937,0.4604177154957877,0.5950687736313081,0.5842953517504138,0.47163716896396946,0.28277270299090784,0.6743705298347936,0.7118648820959735,0.4430808893071795,0.5209851674768635,0.41902653383397226,0.23726855625393387,0.6017984523024719,0.3087912590404524,0.7139872487002092,0.7027649441323183,0.507933845191638,0.4664971169932425,0.28380828202612113,0.4596126127565767,1.0,0.45668283839998824,0.4897294832460084,0.33718243760670086,0.6770538660572261,0.4754770463285523,0.5704917046344546,0.4823612185263256,0.5128513886707959,0.47341237970369754,0.6870162856615502,0.6959722649117563,0.5257192422701713,0.44549760190058446,0.1968920085485038,0.4425327288319043,0.6622883159703904,0.4425671696572616,0.6441949767254143,0.6787485226360802,0.6360950807786706,0.4844120132817115,0.3795705298860364,0.8269186450627743,0.6636855596093926,0.3737163769610501,0.034730851944844314,-0.035664662043449244,0.10894991147279072,0.441519166372102,0.8011923363922447
shoulderelbowlength,-0.010951618896579758,0.18423455823025595,0.8280679376241877,0.9452352880084424,0.27024394506123806,0.8148203739727452,0.40311538357112825,0.6087898009255139,0.5074345144664888,0.21597747975976805,0.3238337096081397,0.3378633640824698,0.41597258132891973,0.32151014415980866,0.2720255731047973,0.17225005746945093,0.3304522203516447,0.23647292468404027,0.803848404356836,0.7138842388121975,0.7057142492797785,0.27575386060064533,0.8286093773940123,0.2822224910241754,0.24038202241019757,0.2168696986628702,0.7794539884349059,0.8028690474639731,0.3132024170724271,0.28193132153638123,0.12229239736311306,0.18680829049078038,0.05112786291164453,-0.20601366089709397,0.4747245153222445,0.3333820607945126,0.6468958002721209,0.7437760631057482,0.3224999082917872,0.2892713333376926,0.757371587159669,0.7750830005016849,0.4201502746074909,0.42516900751361913,0.6214758150678632,0.10419544348832091,0.2834378655327883,0.30040189620719177,0.5686288569356192,0.25877961561714063,0.3194745549023856,0.31539690147539173,0.8363935087317959,0.22208701049378407,0.21700191930125495,0.3332947312573586,0.7829203042515934,0.8035170285049411,0.7355125798864117,0.3508852423386699,0.26214178384469733,0.23356683851199767,0.2664694816174613,0.3496478553724814,0.7608992220216144,0.5707410367316262,0.7359683444896049,0.7311300756270992,0.45668283839998824,1.0,0.35430611229640235,0.4940979041841394,0.8594297799701384,0.9062272837098662,0.8715574847510352,0.8201453121114404,0.8275299721189998,0.8323449130040259,0.2809233653751238,0.2845749417427892,0.7180436526239676,0.7889902578737416,0.12601548956000672,0.8110967558348857,0.45466455652075605,0.37264009744616017,0.24713418860215045,0.22634779509516578,0.17845016282625303,0.3256847422135595,0.8093500016429823,0.46318843187881054,0.45253677572781104,0.5569624406696931,0.03361778315665462,-0.18028986657642138,0.037710015117320674,0.753593081540167,0.4598696055625992
shoulderlength,-0.06738000048091347,0.11048299431003146,0.32046002582385774,0.2966788397289539,0.17055876455412639,0.3486004600759574,0.28504927716067646,0.35432094965037597,0.6988481182714132,0.12291914206533558,0.16478434912728715,0.3148850337971744,0.24212232101428627,0.26869208956212415,0.1646325775400998,0.12396191263878951,0.17302023251039206,0.12315136261549335,0.3512823481239753,0.3285461277707017,0.2804130761784243,0.15862389881888234,0.4023383613052559,0.21526446957597364,0.12657045135238978,0.0891822100157307,0.3243248364558294,0.33337143066875596,0.15057336360415363,0.21424178517219672,0.13169492656760104,0.13056324686224974,0.09242332494686639,-0.17107145645433924,0.2834361156710661,0.2685581586798752,0.38567589149740067,0.39589721959393015,0.18359304108846003,0.17692860340558955,0.4001041490598221,0.39273374197645755,0.32149941530921516,0.3210141700938334,0.37559869615847524,0.07837710368552639,0.19522088771512885,0.19822050997814475,0.3406477921521102,0.16521523880754727,0.1494867474995901,0.1778516418024672,0.4072660368987901,0.16006827533477358,0.26530038412918083,0.4878033229122982,0.3291587138716558,0.3683558700918999,0.2606311848121635,0.17577295799081966,0.12322048128706167,0.1971777425126765,0.13274656327560336,0.12375241446327168,0.485770635419655,0.3911125299145254,0.30537740431422356,0.4084528368658753,0.4897294832460084,0.35430611229640235,1.0,0.2779034159956015,0.5033145690002325,0.3487699912618896,0.5057404521507342,0.3956722026266567,0.3932255169475866,0.3812940222026505,0.17243261702166218,0.20438540208928122,0.38225873882430883,0.35102796850994494,0.012818737234264063,0.33791191394551645,0.2170427658082748,0.203193095509108,0.10598113671712099,0.10379168496305777,0.07486877572539494,0.2060702319399058,0.38203710883979825,0.252243361314647,0.2867407880138716,0.19299031324730506,0.0334951095806801,-0.018301777569751605,-0.01225571243199165,0.35960920877648506,0.25157062269191094
sittingheight,-0.008308589673632455,0.07380675015358155,0.6978044610918009,0.4505645992498381,0.3939067884529742,0.6756145713336292,0.3838553678086187,0.3879239513135688,0.4267597041336668,0.1587372443023266,0.40525101682685744,0.26806736633705786,0.4631160052386059,0.12523391515568702,0.19173256240769063,0.1607145969941282,0.31675170307223155,0.13300685206242005,0.3857556482980913,0.33023354987422526,0.27812073435774315,0.30929228584791213,0.7066572802560742,0.34616596491012674,0.2129734869378595,0.18017906373500328,0.6238661921478994,0.37825528604884384,0.47688953399003975,0.38985669360450065,0.09906848656953723,0.24489507260105203,0.1540706208286643,0.5701100780235044,0.9704432928302064,0.296155716061203,0.4183769332517242,0.30900026699881417,0.251894196410441,0.19475829691492622,0.326907729047676,0.43501359936318096,0.34969685137339723,0.35730754178942203,0.3129997338578062,0.1685476225051473,0.14619984430172758,0.22029892071507304,0.414363069490702,0.058177641559706644,0.3820678528817836,0.3131115687116406,0.5158933935359958,-0.01845576798702673,0.19751954171243677,0.28153557757923403,0.39709497048987674,0.44645238857107256,0.36401442337679,0.37659905484623507,0.25547558361812606,0.23959554565650315,0.2275264414833215,0.34491216147509907,0.6580303425887338,0.28673333083024694,0.388013041587879,0.2658168805739638,0.33718243760670086,0.4940979041841394,0.2779034159956015,1.0,0.45987118055546794,0.3993234224806732,0.4271959519659619,0.7642638500731387,0.6908232154489653,0.5741209179467694,0.22471442170167785,0.22975248452348257,0.3396303344110026,0.4113094482437364,0.24238591912197,0.41262398856398275,0.6700009228198752,0.5366857702833158,0.260575816262513,0.16656635710501422,0.04323818313051727,0.5253187041958556,0.5410961994312601,0.4062956464886525,0.4627097473032118,0.7401660490479043,-0.005342988223955782,-0.22535631279722904,-0.041414525897274554,0.7017091430294436,0.39770504338158247
sleevelengthspinewrist,0.003746496078872731,0.31663016483328593,0.797518812701501,0.8500241239852305,0.3692030164362468,0.7876363215767143,0.5228752015239208,0.6977241830550251,0.6819292224858806,0.39927920581709725,0.3740968244600494,0.5435183213049068,0.5049725501204813,0.47759444196086764,0.4149048421207614,0.2879245573845004,0.4566469267458263,0.37323811104577115,0.8059492418911172,0.7807426390788696,0.7437888198278446,0.4090191063883903,0.8116559164035442,0.4407775289232642,0.39365006851280304,0.35539604105722217,0.7476984761682044,0.7993451165958948,0.3818196209955027,0.2883407657760101,0.12905342041119383,0.19667447368942403,0.0122457610067033,-0.19892699629395835,0.43724810193619285,0.4624379916214455,0.7302217830166229,0.8270797032449474,0.49014751796054573,0.4454610327683726,0.844283631399827,0.796244225154409,0.5299220885403976,0.5484377827943075,0.7144626603298637,0.17819259126702136,0.4044591730362065,0.39323315235355083,0.6853959889475421,0.42293623016720144,0.40916577262023585,0.40898762982046516,0.8214786431971187,0.3216409591974465,0.40747868431359446,0.5381929764588452,0.7969073780333403,0.840293715535877,0.768422671599378,0.3241601160804603,0.4047460674448768,0.3127148510630506,0.4251500269444017,0.500703209784417,0.7587224565140296,0.6508070455715029,0.7240789162524583,0.7933787176726075,0.6770538660572261,0.8594297799701384,0.5033145690002325,0.45987118055546794,1.0,0.8796246305675525,0.9078440531632135,0.803290530649699,0.8217304479259322,0.8157943940444704,0.4314024109114822,0.4389398723065075,0.7463527850888019,0.8003276283187802,0.17768775644424312,0.8078560370807311,0.5288953202102031,0.39134297992551753,0.3502078980038273,0.3517445422436475,0.3109591543834284,0.37630801390021823,0.7814382058078484,0.6192540506160389,0.5846560685947999,0.5375420399815816,0.03983877458956093,-0.11881732191894946,0.0357740483344565,0.7421504224799119,0.6066486536263643
sleeveoutseam,0.01240767980349565,0.20152913510550682,0.8059643784795318,0.9205530911650704,0.23032419098346843,0.7996582308011537,0.4048093988089961,0.6736404457915168,0.5045192912413554,0.24698389098705972,0.2649856072632881,0.3541657316615145,0.4176517608622792,0.39823709692484544,0.3294628532619712,0.20547063769012797,0.33696935847902776,0.2638632901316406,0.8263353698983238,0.7527586790786854,0.7603898615215142,0.2733166952471189,0.8097420534597878,0.2651197538910645,0.2412137191228925,0.221363152562033,0.7879493096660198,0.8467784433756609,0.3081367256912348,0.25358612607691966,0.11821816628912585,0.13695361163266118,-0.01139100285055625,-0.2545537755558561,0.3713793258318137,0.35923867880145216,0.6991136425505678,0.8386844532714496,0.33365178727068795,0.28599782369551047,0.8622488208313274,0.782943888015978,0.430557287377314,0.4219262282649999,0.6874095376555548,0.11812204768630075,0.34735929225330414,0.33436721417005044,0.5950996668248814,0.3553389047484171,0.305191609156093,0.3079253967494561,0.8328381242394212,0.2946824075548274,0.23293498879945362,0.3459951340682628,0.8286463085264569,0.8447079622965441,0.8060367185851862,0.2655760560363836,0.2817678838615911,0.24406710962765507,0.27608742189005936,0.35749399769917145,0.7165349545838638,0.6223780334313428,0.7839333097783145,0.8456322211053879,0.4754770463285523,0.9062272837098662,0.3487699912618896,0.3993234224806732,0.8796246305675525,1.0,0.9080644226987096,0.7940926145240202,0.8135912629514427,0.8273090442765219,0.3073781099092586,0.3089777589743866,0.7368855680783564,0.8273797176283498,0.14472726054467294,0.8408569047333057,0.41473807133444157,0.3200782924805422,0.21809724513313125,0.21846016644900915,0.20374278932617723,0.28913892402090563,0.8130888865665178,0.4760823240520387,0.4371124082017239,0.4887030545447169,0.04345339994998691,-0.08146572075149829,0.005385863552167373,0.7340127607247318,0.4718194893885615
